fecha,empresa,linea,tipo_transporte,provincia,municipio,cantidad
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 232,COLECTIVO,MENDOZA,SN,1050
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 233,COLECTIVO,MENDOZA,SN,3481
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 234,COLECTIVO,MENDOZA,SN,4006
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 235,COLECTIVO,MENDOZA,SN,1047
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 236,COLECTIVO,MENDOZA,SN,298
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 240,COLECTIVO,MENDOZA,SN,1022
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 241,COLECTIVO,MENDOZA,SN,1157
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 242,COLECTIVO,MENDOZA,SN,414
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 250,COLECTIVO,MENDOZA,SN,641
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 251,COLECTIVO,MENDOZA,SN,653
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 252,COLECTIVO,MENDOZA,SN,1155
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 260,COLECTIVO,MENDOZA,SN,1676
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 261,COLECTIVO,MENDOZA,SN,1312
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 270,COLECTIVO,MENDOZA,SN,470
2024-01-15,EMPRESA MAIPU S.R.L.,LINEA 271,COLECTIVO,MENDOZA,SN,282
2024-01-15,D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR,LINEA 28,COLECTIVO,JN,SD,78894
2024-01-15,LINEA 28 DE JULIO SOCIEDAD COOPERATIVA DE TRABAJO DE TRANSPORTES LIMITADA,LINEA 2: TRELEW / DOLAVON,COLECTIVO,CHUBUT,SN,778
2024-01-15,TRANSPORTE JACOBSEN S.R.L.,LINEA 3 ESQUEL/LA BALSA,COLECTIVO,CHUBUT,SN,22
2024-01-15,TRANSPORTE JACOBSEN S.R.L.,LINEA 3,COLECTIVO,CHUBUT,ESQUEL,448
2024-01-15,TURISMO PALMARES S.R.L.,LINEA 3,COLECTIVO,ENTRE RÍOS,CONCORDIA,4750
2024-01-15,ENTE MUNICIPAL DE SERVICIOS URBANOS,LINEA 3,COLECTIVO,LA PAMPA,SANTA ROSA,1137
2024-01-15,PEHUENCHE S A,LINEA 3,COLECTIVO,RÍO NEGRO,CIPOLLETTI,434
2024-01-15,MUNICIPALIDAD DE RAFAELA,LINEA 3,COLECTIVO,SANTA FE,RAFAELA,265
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 300,COLECTIVO,MENDOZA,SN,2288
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 302,COLECTIVO,MENDOZA,SN,2113
2024-01-15,EMPRESA DEL OESTE SAT,LINEA 302,COLECTIVO,BUENOS AIRES,SN,12577
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 305,COLECTIVO,MENDOZA,SN,3301
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 309,COLECTIVO,MENDOZA,SN,923
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 310,COLECTIVO,MENDOZA,SN,6511
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 311,COLECTIVO,MENDOZA,SN,2469
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 312,COLECTIVO,MENDOZA,SN,66
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 313,COLECTIVO,MENDOZA,SN,2179
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 315,COLECTIVO,MENDOZA,SN,3186
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 316,COLECTIVO,MENDOZA,SN,2812
2024-01-15,TRANSPORTES ALMIRANTE BROWN S.A.,LINEA 33,COLECTIVO,JN,SD,39796
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 330,COLECTIVO,MENDOZA,SN,5732
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 331,COLECTIVO,MENDOZA,SN,5999
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 350,COLECTIVO,MENDOZA,SN,3097
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 352,COLECTIVO,MENDOZA,SN,6604
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 353,COLECTIVO,MENDOZA,SN,4233
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 354,COLECTIVO,MENDOZA,SN,1246
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 370,COLECTIVO,MENDOZA,SN,358
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 371,COLECTIVO,MENDOZA,SN,2451
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 372,COLECTIVO,MENDOZA,SN,494
2024-01-15,AUTOTRANSPORTES LOS ANDES S.A. EL CACIQUE S.A. U.T.,LINEA 373,COLECTIVO,MENDOZA,SN,663
2024-01-15,LINEA 28 DE JULIO SOCIEDAD COOPERATIVA DE TRABAJO DE TRANSPORTES LIMITADA,LINEA 3: TRELEW / GAIMAN,COLECTIVO,CHUBUT,SN,341
2024-01-15,ENTE MUNICIPAL DE SERVICIOS URBANOS,LINEA 4 A,COLECTIVO,LA PAMPA,SANTA ROSA,904
2024-01-15,URUGUAY BUS S.R.L,LINEA 4 BIS,COLECTIVO,ENTRE RÍOS,CONCEPCION DEL URUGUAY,213
2024-01-15,BAJOURUGUAY S.R.L,LINEA 4,COLECTIVO,ENTRE RÍOS,CONCEPCION DEL URUGUAY,338
2024-01-15,TURISMO PALMARES S.R.L.,LINEA 4,COLECTIVO,ENTRE RÍOS,CONCORDIA,5433
2024-01-15,DELCAUSSE HERMANOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,LINEA 4,COLECTIVO,ENTRE RÍOS,GUALEGUAYCHU,1390
2024-01-15,MUNICIPALIDAD DE RAFAELA,LINEA 4,COLECTIVO,SANTA FE,RAFAELA,314
2024-01-15,MAPO S.R.L.,LINEA 4,COLECTIVO,SANTIAGO DEL ESTERO,LA BANDA,27
2024-01-15,TRANSPORTES SOL DE MAYO C.I.S.A.,LINEA 4,COLECTIVO,JN,SD,17394
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 400,COLECTIVO,MENDOZA,SN,4995
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 401,COLECTIVO,MENDOZA,SN,10168
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 402,COLECTIVO,MENDOZA,SN,3880
2024-01-15,TRANSPORTES ATLANTIDA S.A.C.,LINEA 410,COLECTIVO,BUENOS AIRES,SN,13337
2024-01-15,TRANSPORTES COLEGIALES S.A.C.I.,LINEA 42,COLECTIVO,JN,SD,23527
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 420,COLECTIVO,MENDOZA,SN,8214
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 421,COLECTIVO,MENDOZA,SN,819
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 422,COLECTIVO,MENDOZA,SN,28
2024-01-15,TRANSPORTES ATLANTIDA S.A.C.,LINEA 429,COLECTIVO,BUENOS AIRES,SN,4759
2024-01-15,D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR,LINEA 44,COLECTIVO,JN,SD,23338
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 440,COLECTIVO,MENDOZA,SN,3491
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 441,COLECTIVO,MENDOZA,SN,4120
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 442,COLECTIVO,MENDOZA,SN,1318
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 443,COLECTIVO,MENDOZA,SN,768
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 461,COLECTIVO,MENDOZA,SN,10651
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 462,COLECTIVO,MENDOZA,SN,742
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 463,COLECTIVO,MENDOZA,SN,770
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 464,COLECTIVO,MENDOZA,SN,4284
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 465,COLECTIVO,MENDOZA,SN,287
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 466,COLECTIVO,MENDOZA,SN,645
2024-01-15,AUTOTRANSPORTE PRESIDENTE ALVEAR S.A. Y AUTOTRANSPORTE EL TRAPICHE S.R.L. U.T.,LINEA 467,COLECTIVO,MENDOZA,SN,425
2024-01-15,LINEA 28 DE JULIO SOCIEDAD COOPERATIVA DE TRABAJO DE TRANSPORTES LIMITADA,LINEA 4: TRELEW / RAWSON,COLECTIVO,CHUBUT,SN,594
2024-01-15,COOPERATIVA DE TRABAJO NUEVO EXPRESO LIMITADA,LINEA 5,COLECTIVO,ENTRE RÍOS,CONCORDIA,4250
2024-01-15,EL VERDE SRL,LINEA 5,COLECTIVO,ENTRE RÍOS,GUALEGUAYCHU,758
2024-01-15,MUNICIPALIDAD DE RAFAELA,LINEA 5,COLECTIVO,SANTA FE,RAFAELA,377
2024-01-15,TRANSPORTE J.M.F S.R.L.,LINEA 5,COLECTIVO,SANTIAGO DEL ESTERO,LA BANDA,185
2024-01-15,NUDO S.A.,LINEA 50,COLECTIVO,JN,SD,20539
2024-01-15,BOTACURA S.R.L,LINEA 500,COLECTIVO,BUENOS AIRES,OLAVARRIA,587
2024-01-15,TRANSPORTE 9 DE JULIO S.A,LINEA 500,COLECTIVO,BUENOS AIRES,TANDIL,3198
2024-01-15,EMPRESA 501 SA,LINEA 501 A,COLECTIVO,BUENOS AIRES,ALMIRANTE BROWN,46867
2024-01-15,TRANSPORTES LA UNION S.R.L,LINEA 501,COLECTIVO,BUENOS AIRES,AZUL,238
2024-01-15,BOTACURA S.R.L,LINEA 501,COLECTIVO,BUENOS AIRES,OLAVARRIA,562
2024-01-15,TRANSPORTES CIUDAD DE TANDIL S.A.,LINEA 501,COLECTIVO,BUENOS AIRES,TANDIL,3393
2024-01-15,TRANSPORTES LA UNION S.R.L,LINEA 502,COLECTIVO,BUENOS AIRES,AZUL,484
2024-01-15,BOTACURA S.R.L,LINEA 502,COLECTIVO,BUENOS AIRES,OLAVARRIA,329
2024-01-15,LA NUEVA MOVEDIZA TRANSPORTE S.A.,LINEA 502,COLECTIVO,BUENOS AIRES,TANDIL,2758
2024-01-15,COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA,LINEA 502,COLECTIVO,BUENOS AIRES,CAMPANA,458
2024-01-15,LINEA SESENTA SA,LINEA 503 B,COLECTIVO,BUENOS AIRES,ESCOBAR,12216
2024-01-15,BOTACURA S.R.L,LINEA 503,COLECTIVO,BUENOS AIRES,OLAVARRIA,683
2024-01-15,TRANSPORTES GENERAL RODRIGUEZ S.A.,LINEA 503,COLECTIVO,BUENOS AIRES,TANDIL,4316
2024-01-15,BOTACURA S.R.L,LINEA 504,COLECTIVO,BUENOS AIRES,OLAVARRIA,501
2024-01-15,TRANSPORTE VILLA AGUIRRE S.A.,LINEA 504,COLECTIVO,BUENOS AIRES,TANDIL,3308
2024-01-15,EMPRESA MUNICIPAL DE TRANSPORTE URBANO DE PASAJEROS SOCIEDAD DEL ESTADO,LINEA 505,COLECTIVO,BUENOS AIRES,CHIVILCOY,280
2024-01-15,BOTACURA S.R.L,LINEA 505,COLECTIVO,BUENOS AIRES,OLAVARRIA,616
2024-01-15,TRANSPORTES GENERAL BELGRANO S.A,LINEA 505,COLECTIVO,BUENOS AIRES,TANDIL,3082
2024-01-15,EMPRESA MUNICIPAL DE TRANSPORTE URBANO DE PASAJEROS SOCIEDAD DEL ESTADO,LINEA 506,COLECTIVO,BUENOS AIRES,CHIVILCOY,1441
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 511,COLECTIVO,MENDOZA,SN,6868
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 512,COLECTIVO,MENDOZA,SN,749
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 513,COLECTIVO,MENDOZA,SN,2814
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 514,COLECTIVO,MENDOZA,SN,1434
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 515,COLECTIVO,MENDOZA,SN,626
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 516,COLECTIVO,MENDOZA,SN,179
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 517,COLECTIVO,MENDOZA,SN,61
2024-01-15,AUTOTRANSPORTES ISELIN S A,LINEA 518,COLECTIVO,MENDOZA,SN,290
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 520,COLECTIVO,MENDOZA,SN,1647
2024-01-15,EVHSA SOCIEDAD ANONIMA,LINEA 520A,COLECTIVO,BUENOS AIRES,SAN PEDRO,241
2024-01-15,EVHSA SOCIEDAD ANONIMA,LINEA 520B,COLECTIVO,BUENOS AIRES,SAN PEDRO,267
2024-01-15,MICRO OMNIBUS ESTE S.A,LINEA 521 A,COLECTIVO,BUENOS AIRES,LANUS,6021
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 521,COLECTIVO,MENDOZA,SN,1407
2024-01-15,EVHSA SOCIEDAD ANONIMA,LINEA 522,COLECTIVO,BUENOS AIRES,SAN PEDRO,197
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 522,COLECTIVO,MENDOZA,SN,5274
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 523,COLECTIVO,MENDOZA,SN,4929
2024-01-15,EVHSA SOCIEDAD ANONIMA,LINEA 524,COLECTIVO,BUENOS AIRES,SAN PEDRO,38
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 524,COLECTIVO,MENDOZA,SN,191
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 525,COLECTIVO,MENDOZA,SN,448
2024-01-15,MICRO OMNIBUS ESTE S.A,LINEA 526,COLECTIVO,BUENOS AIRES,LANUS,13735
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 530,COLECTIVO,MENDOZA,SN,3758
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 531,COLECTIVO,MENDOZA,SN,553
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 532,COLECTIVO,MENDOZA,SN,4730
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 533,COLECTIVO,MENDOZA,SN,4688
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 534,COLECTIVO,MENDOZA,SN,600
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 540,COLECTIVO,MENDOZA,SN,911
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 541,COLECTIVO,MENDOZA,SN,42
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 541,COLECTIVO,MENDOZA,SN,1009
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 542,COLECTIVO,MENDOZA,SN,726
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 542,COLECTIVO,MENDOZA,SN,1000
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 543,COLECTIVO,MENDOZA,SN,170
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 543,COLECTIVO,MENDOZA,SN,1065
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 544,COLECTIVO,MENDOZA,SN,979
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 544,COLECTIVO,MENDOZA,SN,6677
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 546,COLECTIVO,MENDOZA,SN,1021
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 547,COLECTIVO,MENDOZA,SN,496
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 548,COLECTIVO,MENDOZA,SN,320
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 548,COLECTIVO,MENDOZA,SN,919
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 549,COLECTIVO,MENDOZA,SN,1313
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 550,COLECTIVO,MENDOZA,SN,1563
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 551,COLECTIVO,MENDOZA,SN,238
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 552,COLECTIVO,MENDOZA,SN,396
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 553,COLECTIVO,MENDOZA,SN,390
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 554,COLECTIVO,MENDOZA,SN,5144
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 555,COLECTIVO,MENDOZA,SN,28
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 556,COLECTIVO,MENDOZA,SN,1352
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 558,COLECTIVO,MENDOZA,SN,1397
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 559,COLECTIVO,MENDOZA,SN,658
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 560,COLECTIVO,MENDOZA,SN,1210
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 561,COLECTIVO,MENDOZA,SN,375
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 562,COLECTIVO,MENDOZA,SN,1087
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 563,COLECTIVO,MENDOZA,SN,806
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 564,COLECTIVO,MENDOZA,SN,192
2024-01-15,TRANPORTE DE PASAJEROS GENERAL ROCA S.R.L,LINEA 570,COLECTIVO,MENDOZA,SN,566
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 571,COLECTIVO,MENDOZA,SN,6
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 573,COLECTIVO,MENDOZA,SN,189
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 574,COLECTIVO,MENDOZA,SN,595
2024-01-15,ANTONIO BUTTINI E HIJOS S R L,LINEA 575,COLECTIVO,MENDOZA,SN,1108
2024-01-15,LINEA 28 DE JULIO SOCIEDAD COOPERATIVA DE TRABAJO DE TRANSPORTES LIMITADA,LINEA 5: TRELEW /28 DE JULIO,COLECTIVO,CHUBUT,SN,1
2024-01-15,SUCESION DE DORA LUISA GARCIA,LINEA 6,COLECTIVO,ENTRE RÍOS,CONCORDIA,671
2024-01-15,ENTE MUNICIPAL DE SERVICIOS URBANOS,LINEA 6,COLECTIVO,LA PAMPA,SANTA ROSA,232
2024-01-15,PEHUENCHE S A,LINEA 6,COLECTIVO,RÍO NEGRO,CIPOLLETTI,278
2024-01-15,TRANSPORTE J.M.F S.R.L.,LINEA 6,COLECTIVO,SANTIAGO DEL ESTERO,LA BANDA,609
2024-01-15,NUDO S.A.,LINEA 6,COLECTIVO,JN,SD,13568
2024-01-15,MUNICIPALIDAD DE PUNTA INDIO,LINEA 600,COLECTIVO,BUENOS AIRES,PUNTA INDIO,4
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 600,COLECTIVO,MENDOZA,SN,10571
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 601,COLECTIVO,MENDOZA,SN,3752
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 602,COLECTIVO,MENDOZA,SN,699
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 604,COLECTIVO,MENDOZA,SN,1894
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 605,COLECTIVO,MENDOZA,SN,3792
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 607,COLECTIVO,MENDOZA,SN,6386
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 608,COLECTIVO,MENDOZA,SN,1475
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 609,COLECTIVO,MENDOZA,SN,1372
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 610,COLECTIVO,MENDOZA,SN,4600
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 611,COLECTIVO,MENDOZA,SN,4977
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 612,COLECTIVO,MENDOZA,SN,182
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 620,COLECTIVO,MENDOZA,SN,1316
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 625,COLECTIVO,MENDOZA,SN,3438
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 630,COLECTIVO,MENDOZA,SN,5884
2024-01-15,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,LINEA 630,COLECTIVO,BUENOS AIRES,LA MATANZA,16197
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 640,COLECTIVO,MENDOZA,SN,2477
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 645,COLECTIVO,MENDOZA,SN,1844
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 650,COLECTIVO,MENDOZA,SN,1881
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 651,COLECTIVO,MENDOZA,SN,902
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 653,COLECTIVO,MENDOZA,SN,864
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 660,COLECTIVO,MENDOZA,SN,1701
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 665,COLECTIVO,MENDOZA,SN,776
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 670,COLECTIVO,MENDOZA,SN,3808
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 675,COLECTIVO,MENDOZA,SN,655
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 676,COLECTIVO,MENDOZA,SN,245
2024-01-15,TRANSPORTES EL PLUMERILLO S A,LINEA 680,COLECTIVO,MENDOZA,SN,202
2024-01-15,COOPERATIVA DE TRABAJO NUEVO EXPRESO LIMITADA,LINEA 7,COLECTIVO,ENTRE RÍOS,CONCORDIA,6920
2024-01-15,ENTE MUNICIPAL DE SERVICIOS URBANOS,LINEA 7,COLECTIVO,LA PAMPA,SANTA ROSA,1726
2024-01-15,PEHUENCHE S A,LINEA 7,COLECTIVO,RÍO NEGRO,CIPOLLETTI,509
2024-01-15,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,LINEA 7,COLECTIVO,JN,SD,14761
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 700,COLECTIVO,MENDOZA,SN,12937
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 702,COLECTIVO,MENDOZA,SN,47
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 704,COLECTIVO,MENDOZA,SN,4518
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 705,COLECTIVO,MENDOZA,SN,1556
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 707,COLECTIVO,MENDOZA,SN,1089
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 708,COLECTIVO,MENDOZA,SN,1090
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 709,COLECTIVO,MENDOZA,SN,77
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 710,COLECTIVO,MENDOZA,SN,1903
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 711,COLECTIVO,MENDOZA,SN,1899
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 714,COLECTIVO,MENDOZA,SN,966
